Feature ID	Taxon
seq1810	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariomycetes_ord_Incertae_sedis; f__Sordariomycetes_fam_Incertae_sedis; g__Paragaeumannomyces; none
seq1811	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Devriesia; none
seq1812	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Phaeomoniellales; f__Phaeomoniellaceae; g__Pseudophaeomoniella; s__oleae
seq1813	k__Fungi; p__Basidiomycota; c__Agaricostilbomycetes; o__Agaricostilbales; f__Chionosphaeraceae; g__Kurtzmanomyces; none
seq1814	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Devriesia; none
seq1815	k__Fungi; p__Ascomycota; c__Arthoniomycetes; o__Arthoniales; f__Arthoniaceae; none; none
seq1816	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; none
seq1817	k__Fungi; none; none; none; none; none; none
seq1818	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; none; none; none
seq1819	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Dermateaceae; none; none
seq1820	k__Fungi; p__Ascomycota; c__Leotiomycetes; none; none; none; none
seq1821	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Melanommataceae; g__Herpotrichia; s__juniperi
seq1822	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; none; none
seq1823	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq1824	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Serendipitaceae; g__Serendipita; none
seq1825	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; none; none
seq1826	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1827	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Leotiaceae; none; none
seq1828	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae; g__Apodus; s__deciduus
seq1829	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; none; none
seq1830	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; none; none
seq1831	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; none; none
seq1832	k__Fungi; none; none; none; none; none; none
seq1833	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; none; none; none
seq1834	k__Fungi; p__Basidiomycota; c__Agaricostilbomycetes; o__Agaricostilbales; f__Agaricostilbaceae; g__Sterigmatomyces; s__halophilus
seq1835	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales; f__Diaporthales_fam_Incertae_sedis; g__Dendrostoma; s__castaneum
seq1836	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; none; none
seq1837	k__Fungi; p__Basidiomycota; c__Cystobasidiomycetes; none; none; none; none
seq1838	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1839	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; none; none; none
seq1840	k__Fungi; p__Glomeromycota; none; none; none; none; none
seq1841	k__Fungi; p__Ascomycota; c__Arthoniomycetes; o__Lichenostigmatales; f__Phaeococcomycetaceae; g__Phaeococcomyces; none
seq1842	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Ganodermataceae; g__Perenniporia; s__subacida
seq1843	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Ganodermataceae; g__Ganoderma; s__carnosum
seq1844	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Didymosphaeriaceae; g__Paraphaeosphaeria; s__michotii
seq1845	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1846	k__Fungi; p__Basidiomycota; c__Agaricostilbomycetes; o__Agaricostilbales; f__Chionosphaeraceae; g__Ballistosporomyces; s__sasicola
seq1847	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq1848	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Cantharellales_fam_Incertae_sedis; g__Sistotrema; none
seq1849	k__Fungi; none; none; none; none; none; none
seq1850	k__Fungi; p__Rozellomycota; none; none; none; none; none
seq1851	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Boletaceae; g__Strobilomyces; none
seq1852	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius; none
seq1853	k__Fungi; none; none; none; none; none; none
seq1854	k__Fungi; p__Ascomycota; c__Leotiomycetes; none; none; none; none
seq1855	k__Fungi; p__Rozellomycota; none; none; none; none; none
seq1856	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Pilodermataceae; g__Piloderma; none
seq1857	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1858	k__Fungi; p__Rozellomycota; none; none; none; none; none
seq1859	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__beljakovae
seq1860	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq1861	k__Fungi; none; none; none; none; none; none
seq1862	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Bionectriaceae; g__Nectriopsis; none
seq1863	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Bolbitiaceae; g__Agrocybe; none
seq1864	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1865	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1866	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1867	k__Fungi; p__Basidiomycota; none; none; none; none; none
seq1868	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; none; none
seq1869	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1870	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Sporocadaceae; g__Pestalotiopsis; s__grevilleae
seq1871	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1872	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Didymosphaeriaceae; g__Paraphaeosphaeria; s__parmeliae
seq1873	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1874	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; none; none; none
seq1875	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1876	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Myriangiales; f__Myriangiaceae; g__Myriangium; none
seq1877	k__Fungi; none; none; none; none; none; none
seq1878	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Auriculariales; none; none; none
seq1879	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Syzygosporaceae; g__Syzygospora; s__effibulata
seq1880	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma; s__stellatum
seq1881	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Lachnum; s__virgineum
seq1882	k__Fungi; p__Kickxellomycota; c__Kickxellomycetes; o__Kickxellales; f__Kickxellaceae; g__Ramicandelaber; s__taiwanensis
seq1883	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; none; none
seq1884	k__Fungi; p__Basidiomycota; none; none; none; none; none
seq1885	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Sebacinaceae; g__Sebacina; none
seq1886	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Leotiaceae; g__Pezoloma; s__ericae
seq1887	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Clavariaceae; g__Clavulinopsis; s__helvola
seq1888	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Coryne; s__atrovirens
seq1889	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Entolomataceae; g__Entoloma; none
seq1890	k__Fungi; none; none; none; none; none; none
seq1891	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Amanitaceae; g__Amanita; none
seq1892	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Trechisporales; f__Hydnodontaceae; g__Subulicystidium; s__longisporum
seq1893	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Mycena; s__zephirus
seq1894	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Tulasnellaceae; none; none
seq1895	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Myrmecridiales; f__Myrmecridiales_fam_Incertae_sedis; g__Atractospora; s__verruculosa
seq1896	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Conioscyphales; f__Conioscyphaceae; g__Conioscypha; s__pleiomorpha
seq1897	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Alternaria; none
seq1898	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Tubeufiales; f__Tubeufiaceae; g__Tubeufia; none
seq1899	k__Fungi; none; none; none; none; none; none
seq1900	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; none; none; none
seq1901	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Lecanoraceae; g__Lecanora; s__intricata
seq1902	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Plectosphaerellaceae; g__Gibellulopsis; s__nigrescens
seq1903	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; none; none
seq1904	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Capronia; none
seq1905	k__Fungi; p__Ascomycota; c__Dothideomycetes; none; none; none; none
seq1906	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; none; none
seq1907	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Mycosphaerella; none
seq1908	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae; g__Scolecobasidium; s__excentricum
seq1909	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Dermateaceae; g__Pseudofabraea; s__citricarpa
seq1910	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Sclerotiniaceae; none; none
seq1911	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; none; none; none; none
seq1912	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Pochonia; s__globispora
seq1913	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariomycetidae_ord_Incertae_sedis; f__Rhamphoriaceae; g__Xylolentia; s__brunneola
seq1914	k__Fungi; none; none; none; none; none; none
seq1915	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium; s__improvisum
seq1916	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; none; none; none
seq1917	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1918	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq1919	k__Fungi; none; none; none; none; none; none
seq1920	k__Fungi; none; none; none; none; none; none
seq1921	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__angusta
seq1922	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__parvispora
seq1923	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius; none
seq1924	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; none; none; none
seq1925	k__Fungi; none; none; none; none; none; none
seq1926	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha; s__minuta
seq1927	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Phaeomoniellales; none; none; none
seq1928	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Conioscyphales; f__Conioscyphaceae; g__Conioscypha; none
seq1929	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Cucurbitariaceae; g__Neocucurbitaria; none
seq1930	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1931	k__Fungi; p__Ascomycota; c__Dothideomycetes; none; none; none; none
seq1932	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; none; none; none
seq1933	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Neocatenulostroma; s__abietis
seq1934	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; none; none
seq1935	k__Fungi; p__Ascomycota; c__Taphrinomycetes; o__Taphrinales; f__Taphrinaceae; g__Taphrina; s__inositophila
seq1936	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Ramularia; none
seq1937	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; none; none
seq1938	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; none; none; none
seq1939	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Hymenoscyphus; none
seq1940	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Dermateaceae; g__Parafabraea; s__caliginosa
seq1941	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq1942	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq1943	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Mycena; none
seq1944	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Calycina; none
seq1945	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1946	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Hydnum; s__mulsicolor
seq1947	k__Fungi; p__Ascomycota; c__Leotiomycetes; none; none; none; none
seq1948	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Myrmecridiales; f__Myrmecridiales_fam_Incertae_sedis; g__Atractospora; none
seq1949	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1950	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Clavulinaceae; g__Clavulina; none
seq1951	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; none; none
seq1952	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; none
seq1953	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mytilinidales; f__Gloniaceae; g__Cenococcum; s__geophilum
seq1954	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1955	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Acrodontium; s__hydnicola
seq1956	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1957	k__Fungi; none; none; none; none; none; none
seq1958	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1959	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq1960	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cuniculitremaceae; g__Kockovaella; s__lichenicola
seq1961	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; none
seq1962	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Capronia; none
seq1963	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; none; none; none
seq1964	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; none; none; none
seq1965	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1966	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; none; none; none
seq1967	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1968	k__Fungi; p__Basidiomycota; c__GS27; o__GS27; none; none; none
seq1969	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Botryosphaeriales; none; none; none
seq1970	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Ramularia; none
seq1971	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1972	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1973	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1974	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1975	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Trichomeriaceae; g__Trichomerium; none
seq1976	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Trichomeriaceae; g__Trichomerium; none
seq1977	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Didymosphaeriaceae; g__Paraconiothyrium; s__brasiliense
seq1978	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Dothideales; none; none; none
seq1979	k__Fungi; p__Ascomycota; none; none; none; none; none
seq1980	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Septoria; none
seq1981	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Tubeufiales; f__Tubeufiaceae; none; none
seq1982	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Chaetosphaeriales; f__Chaetosphaeriaceae; g__Codinaea; s__lambertiae
seq1983	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Flagelloscypha; s__minutissima
seq1984	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq1985	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Lachnum; s__virgineum
seq1986	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Leotiaceae; none; none
seq1987	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Bionectriaceae; g__Ovicillium; s__oosporum
seq1988	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Ophiocordycipitaceae; none; none
seq1989	k__Fungi; p__Kickxellomycota; c__GS19; none; none; none; none
seq1990	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Metarhizium; s__carneum
seq1991	k__Fungi; none; none; none; none; none; none
seq1992	k__Fungi; none; none; none; none; none; none
seq1993	k__Fungi; none; none; none; none; none; none
seq1994	k__Fungi; p__Basidiomycota; c__Geminibasidiomycetes; o__Geminibasidiales; f__Geminibasidiaceae; g__Geminibasidium; none
seq1995	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Myrmecridiales; f__Myrmecridiales_fam_Incertae_sedis; g__Atractospora; none
seq1996	k__Fungi; p__Mucoromycota; c__Mucoromycetes; o__Mucorales; f__Lentamycetaceae; g__Siepmannia; none
seq1997	k__Fungi; none; none; none; none; none; none
seq1998	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq1999	k__Fungi; p__Ascomycota; none; none; none; none; none
seq2000	k__Fungi; none; none; none; none; none; none
seq2001	k__Fungi; p__Ascomycota; none; none; none; none; none
seq2002	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
seq2003	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Massarinaceae; g__Helminthosporium; s__asterinum
seq2004	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Massarinaceae; g__Helminthosporium; s__velutinum
seq2005	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; none; none
seq2006	k__Fungi; p__Basidiomycota; none; none; none; none; none
seq2007	k__Fungi; p__Ascomycota; none; none; none; none; none
seq2008	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Lecanoraceae; g__Lecanora; none
seq2009	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; none; none
seq2010	k__Fungi; none; none; none; none; none; none
seq2011	k__Fungi; none; none; none; none; none; none
seq2012	k__Fungi; p__Ascomycota; c__Eurotiomycetes; none; none; none; none
seq2013	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Capnodiales_fam_Incertae_sedis; g__Microcyclospora; s__tardicrescens
seq2014	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Pseudocosmospora; none
seq2015	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Thelebolales; f__Pseudeurotiaceae; g__Hyphozyma; s__roseonigra
seq2016	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Trichomeriaceae; none; none
seq2017	k__Fungi; none; none; none; none; none; none
seq2018	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Pezizella; none
seq2019	k__Fungi; none; none; none; none; none; none
seq2020	k__Fungi; p__Ascomycota; none; none; none; none; none
seq2021	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Cryptococcus; s__musci
seq2022	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; none; none; none
